hostname,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2,distance_pc,model_G,model_BP,model_RP,model_H,model_g,model_r,model_i,model_z
HAT-P-43,1.03,1000000.0,0.5,3.0,169.73909253637123,28.281819008264463,198.02091154463568,516.474304199219,6.464433325834197,7.868376518004203,5.11092238936771,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-354,0.43,4999999999.999999,0.5,3.0,112.69810760321948,4.6656,117.36370760321948,90.5021438598633,12.727040210952438,15.058476816482075,10.925973785618979,1.0397374184201182,13.277845034966585,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-184,0.84,4999999999.999999,0.5,3.0,38.047583675478755,5.76,43.80758367547875,75.4788513183594,8.485180070142988,9.779746188286865,7.21386123978723,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-274,0.79,1000000.0,0.5,3.0,389.3670405934429,6.969600000000001,396.3366405934429,226.915512084961,7.052220227510301,8.559237294677253,5.632179362583453,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-95,0.41,788442965.2787428,0.5,3.0,760.124578541486,2.56269373013689,762.6872722716229,178.303344726563,12.929182623015846,15.291689542222711,11.119323402478095,1.0397374184201182,12.475394395843649,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-335,1.230000238240463,1000000.0,0.5,2.2744933712719457,177.50238107269237,2.5600000000009087,180.06238107269328,523.95263671875,5.529784449974814,6.704314735144158,4.350111133049689,0.9095785749056785,8.714157315487784,1.977155668996057,1.5271809674128307,1.106523530977664
TOI-6695,1.3379999996579708,2099999980.463545,0.5,3.0,6.9125464157456085,1.4400000000000042,8.352546415745612,281.148193359375,5.81222487470317,6.83942745887691,4.79759937976303,1.0397374184201182,12.899270269547008,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-100,1.1499989353894393,749999991.3736708,0.5,3.0,14.51688990540593,1.2544000000196531,15.771289905425583,181.73649597168,6.819483873075273,7.90681058102691,5.7370255591269,1.0397374184201182,12.45186329195627,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-104,0.5099999998085997,789999990.945603,0.5,3.0,95.08913851175437,1.6384000000000911,96.72753851175446,185.061431884766,11.995046725996707,14.152221774215578,10.253357958710628,1.0397374184201182,12.476347457716871,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-263,0.88,1000000.0,0.5,3.0,168.8713773203319,8.4440250625,177.3154023828319,162.021179199219,6.804515956349178,8.264590657116912,5.414106673872864,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 73583,0.73,480000000.0000004,0.5,3.0,50.592717985727205,4.0,54.592717985727205,31.5621757507324,9.612997394108119,11.11902459088078,8.192908949754091,1.0397374184201182,12.258442640940416,2.6075461645047113,2.000914094274466,1.4454052336850218
HD 73344,1.1999999987451944,1149999855.2704325,0.5,3.0,13.953171963637256,2.039184000000197,15.992355963637454,35.1976013183594,6.5335068585355565,7.597448596951001,5.477924126157587,1.0397374184201182,12.636928479210145,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-273,0.89,1000000.0,0.5,3.0,228.38791009477575,1.44,229.82791009477575,303.13818359375,6.778035044058072,8.23344071725168,5.390482904438899,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-188,1.0599998076541677,1000000.0,0.5,2.882523947217952,218.23847029297778,4.1616000000005915,222.40007029297837,433.347503662109,6.309981159578667,7.6761221556003125,4.985702977400566,1.018677838679651,9.438988373755562,2.5054801635453368,1.9242097064445949,1.3905594417325533
HAT-P-13,1.3200002317030708,5000077508.5394535,0.5,3.0,4.6952908116694,0.025600000962070744,4.720890812631471,243.762176513672,2.4202324474136674,4.000517646285999,0.9601877372324916,1.0397374184201182,13.277852554222703,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-146,0.331,4999999999.999999,0.5,3.0,146.13666392075365,4.3264000000000005,150.46306392075365,80.2015075683594,13.674197717685162,16.24368584080212,11.804391292351704,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-102,0.7699999985004109,782882636.0763847,0.5,3.0,579.479287214901,2.1298854102457576,581.6091726251467,184.647842407227,9.205744551657558,10.61363016302502,7.84954818380889,1.0397374184201182,12.471990895260374,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-339,0.74,1000000.0,0.5,3.0,297.8418378309327,5.9536,303.7954378309327,360.022491455078,7.247706432539655,8.80668589521215,5.7954876262538155,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-269,1.1600000076222465,4999999999.999999,0.3266647528161482,3.0,10.584079382064106,2.6460195389283037,13.23009892099241,362.566558837891,6.204513468729399,7.271556958251855,5.144022160010223,0.8664021712362666,13.277845034966587,2.6075461645047113,1.9894573277766021,1.4339484671871578
K2-182,0.823,1000000.0,0.5,3.0,246.4541766613516,5.8341794308390025,252.2883560921906,153.571319580078,6.959207013259748,8.447165570008899,5.550550344023851,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-185,0.96,1000000.0,0.5,3.0,241.64634543705156,5.76,247.40634543705156,268.896881103516,6.614325480158702,8.041590657116913,5.244916197682386,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-564,0.998,7300000000.000015,0.5,3.0,19.170324259977107,2.0391839999999997,21.209508259977106,197.794052124023,7.136300175040564,8.286988421820954,5.991336134408348,1.0397374184201182,13.439620489501998,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-101,0.82,783162083.2739667,0.5,3.0,339.8233494510022,3.010352339057963,342.83370179006016,184.563980102539,8.821567539315257,10.162243786961257,7.514052049738035,1.0397374184201182,12.472161946049878,2.6075461645047113,2.000914094274466,1.4454052336850218
EPIC 211822797,0.6200000174982673,783981165.1024493,0.5,3.0,504.17615964500374,1.4802515261377542,505.6564111711415,185.03157043457,10.884045757328318,12.76998096518807,9.254604694651231,1.0397374184201182,12.472663309436745,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-341,0.979999989611522,4999999999.999999,0.4844037112060502,3.0,18.277591078012826,4.5693972248127945,22.846988302825622,414.427703857422,7.440298269936817,8.605276277493873,6.282054895608139,1.0241411296261687,13.277845034966587,2.6075461645047113,1.9998832419703412,1.444374381380897
K2-375,1.119,1000000.0,0.4104638715104295,2.1652191946396324,166.8349737811951,4.023456230883657,170.85843001207874,680.544372558594,5.6208008517624,6.78000557556531,4.45243723578748,0.8004176915097102,8.583860034447058,1.8821965938709528,1.4499054346055313,1.0495298622699185
HAT-P-69,1.6479999950701683,1269999987.706422,0.17424724282435342,3.0,3.786830492946045,0.9467075382664005,4.733538031212445,332.051361083984,4.581664903156868,5.488138810845566,3.7236639998802525,0.7139846612444718,12.68239423865133,2.6075461645047113,1.9812433247413896,1.4257344641519454
K2-372,0.847,4999999999.999999,0.5,3.0,26.87796234130956,5.089536000000001,31.967498341309557,454.164215087891,8.428853270469837,9.714372797502962,7.164518573255595,1.0397374184201182,13.277845034966589,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-348,0.8299999931321432,1000000.0,0.5,3.0,252.9484557409848,2.190400000000001,255.1388557409848,200.314971923828,6.940255812341018,8.424458275214384,5.53381865312263,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-3785,0.52,25228085.048246246,0.5,3.0,635.7805901864424,5.3331018982423295,641.1136920846848,79.4419555664063,11.441015253428661,13.756926297675198,9.6427590070988,1.0397374184201182,10.980676101910776,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-84,0.8529999566477662,1000000.0,0.5,3.0,228.14618290226986,5.721016015625031,233.86719891789488,100.027526855469,6.876691756276685,8.34959852278526,5.4784426868986245,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-270,0.85,1000000.0,0.5,3.0,265.05633666252794,0.9216,265.97793666252795,277.825408935547,6.884841293680513,8.359155231972341,5.4856281988246725,1.0397374184201182,9.578996793698462,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-264,0.496,46675342.83616299,0.5,3.0,670.9083164683254,4.210704,675.1190204683254,178.148239135742,11.870452556409317,14.19317818096174,10.070729333292505,1.0397374184201182,11.245591880819237,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-36,1.081,1400000000.0000005,0.38195695646436195,3.0,26.374960130623943,6.593739743247786,32.96869987387173,373.848419189453,7.055753434100743,8.158342821865789,5.958231137659132,0.9216943748844804,12.722275484591526,2.6075461645047113,1.9931119212689345,1.4376030606794903
K2-357,0.98,1000000.0,0.5,3.0,193.68648310343127,4.3264000000000005,198.01288310343128,506.388275146484,6.569148140257225,7.989191642338588,5.204157576992731,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-119,0.76,1000000.0,0.5,3.0,319.45959945680863,4.840000000000001,324.2995994568086,358.399505615234,7.144011194444417,8.669962085688342,5.711944769110959,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-118,0.756446,1000000.0,0.5,3.0,354.58568759926163,2.2022559999999998,356.7879435992616,320.065185546875,7.154664704592771,8.682833243382506,5.7210494582776725,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-275,0.77,4999999999.999999,0.5,3.0,45.2809951805974,5.017600000000001,50.2985951805974,123.407333374023,9.061595930009924,10.45228211005117,7.718510573809244,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-187,0.966999,1000000.0,0.5,3.0,227.49629879338454,4.0,231.49629879338454,322.385559082031,6.598603378771944,8.023257435317488,5.230812882106568,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-272,0.86,4999999999.999999,0.5,3.0,34.764659821108694,5.569599999999999,40.334259821108695,414.607238769531,8.325714378738864,9.596178865234815,7.073436627074669,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-345,0.559999683743995,6232427.75624501,0.5,3.0,548.911416060742,0.9216000000016003,549.8330160607436,160.37239074707,10.193786890631563,12.410093673324946,8.431881316676417,1.0397374184201182,10.373051997315851,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-376,0.9079999593445405,4999999999.999999,0.35947702530256437,3.0,18.35108400737641,4.587770314030157,22.938854321406566,160.241668701172,7.8754394507510845,9.0738736187959,6.685446160419206,0.8992144437226827,13.277845034966585,2.6075461645047113,1.9916260877388643,1.43611722714942
K2-331,1.1000000141244168,1000000.0,0.5,3.0,262.9476511224157,2.8224000000000027,265.77005112241574,206.748489379883,6.328902597309407,7.712699199166698,4.988356174518343,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-342,1.01,1000000.0,0.5,3.0,243.99830066205908,5.017600000000001,249.01590066205907,210.387619018555,6.504596416119294,7.914708883717898,5.146226542509973,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
55 Cnc,0.905,5500000000.000003,0.5,3.0,29.739892133244794,0.3600000000000001,30.099892133244794,12.5808382034302,7.953656267517319,9.175370765441134,6.742948188163835,1.0397374184201182,13.316611592708728,2.6075461645047113,2.000914094274466,1.4454052336850218
WASP-65,0.9300000570931873,7903169858.940275,0.5,1.4894024419770495,347.6398226369494,5.348417219482392,352.9882398564318,272.0693359375,6.408021616406991,7.22361083575726,5.515299722696652,0.7684637719825744,11.675347534128191,1.2948471154938648,1.0144759507560208,0.7393699009964675
TOI-615,1.4489999963535167,1699999980.3216603,0.21364210672456965,3.0,6.295768071173241,1.573941937770026,7.869710008943267,352.541625976563,5.238111131883018,6.193873050411305,4.309727956184272,0.753379525144688,12.807046367008736,2.6075461645047113,1.9828797873878046,1.4273709267983603
K2-124,0.39,126525590.75192317,0.5,3.0,752.5316463165625,3.6404639999999997,756.1721103165625,136.384124755859,12.930201598562737,15.358186553346696,11.098683740956425,1.0397374184201182,11.680938855491227,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-268,0.84,1000000.0,0.5,3.0,312.32989211606395,3.5343999999999998,315.86429211606395,321.096557617188,6.912815249479349,8.391838283370792,5.50980653394015,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-358,0.93,1000000.0,0.5,3.0,204.98035355748075,5.198400000000001,210.17875355748075,466.795776367188,6.683032623015844,8.121619228545484,5.306266197682387,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-336,0.86,1000000.0,0.5,3.0,319.8638867685694,7.182400000000001,327.0462867685694,236.383972167969,6.8578492896825125,8.327447799974056,5.461725721491911,1.0397374184201182,9.57899679369846,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-117,0.54,7012564.272955367,0.5,3.0,691.850529500909,4.840000000000001,696.6905295009091,101.777931213379,10.378668707606606,12.621591081338748,8.607154317686188,1.0397374184201182,10.422027154070685,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-1883,0.492,4999999999.999999,0.5,3.0,94.29505774695498,0.0,94.29505774695498,116.895042419434,12.143256684265642,14.340255850205194,10.386514808792274,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-343,0.49,14327776.488312371,0.5,3.0,603.4635957603401,5.76,609.2235957603401,165.879837036133,11.20431321306887,13.554398122507665,9.3945388717018,1.0397374184201182,10.732330971905078,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-123,0.62,4999999999.999999,0.5,3.0,69.83756797621572,3.5343999999999998,73.37196797621573,160.82878112793,10.817036009936858,12.694950935060263,9.189951156463689,1.0397374184201182,13.277845034966587,2.6075461645047113,2.000914094274466,1.4454052336850218
G 9-40,0.2951940475816302,10150580346.428677,0.5,3.0,1106.9999820780636,5.207688537551563,1112.2076706156151,27.8206119537354,14.008135433310908,16.66977611088021,12.113994709838607,1.0397374184201182,13.584813354836195,2.6075461645047113,2.000914094274466,1.4454052336850218
TOI-2669,1.189999917698783,5900008923.76435,0.10000118707148452,2.786298221297852,3.34506508011394e-10,3.150276965766951e-11,3.660092776690635e-10,392.205169677734,4.06819100138968,5.325598329234664,2.87156412653572,0.6014242860967286,13.092737165217198,2.4218745018310868,1.838624398965753,1.322872018383711
TOI-2368,0.897,4200000000.000003,0.5,3.0,32.70388598413007,2.5600000000000005,35.26388598413007,209.884033203125,8.087237837418026,9.32329193002761,6.863976504981045,1.0397374184201182,13.2002354588619,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-419 A,0.562,4129611.9329762706,0.5,3.0,531.5406868407417,8.32768414917911,539.8683709899209,261.218902587891,9.825270652567049,12.011434731813797,8.07479316043522,1.0397374184201185,10.193406973806226,2.6075461645047113,2.000914094274466,1.4454052336850218
K2-186,1.018617,1000000.0,0.5,2.979734347143332,197.17822959392214,3.0976,200.27582959392214,339.671752929688,6.471646740826801,7.87405152925454,5.119248039837803,1.0361049005715737,9.554844896413393,2.5899391154658384,1.987682015419545,1.435944598171363
HAT-P-42,1.177998929130347,1000000.0,0.5,2.9282472502100743,205.51364338385235,56.00885102042651,261.52249440427886,407.49774169921903,6.1361953982386375,7.483187395941039,4.82238711306592,1.0268752590396333,9.493482897174019,2.545206051878784,1.9540642858399282,1.4119074239182676
WASP-170,0.9299999213623272,5000016463.003671,0.5,3.0,23.09996240287636,1.2544000000000992,24.35436240287646,301.597900390625,7.802904913409261,9.00626266680048,6.608894019986758,1.0397374184201182,13.277846632075008,2.6075461645047113,2.000914094274466,1.4454052336850218
